Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1792,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=142688,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1793,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=142912,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1793,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=143137,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1793,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=143353,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1793,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=143568,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1791,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=143786,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1791,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=144035,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1791,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=144278,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1791,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=144518,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1791,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=144757,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1792,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=145003,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1792,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=145246,Sep-22,English,Journal,,Essays,Literature,,
"The Bee, Or Literary Weekly Intelligencer, Consisting of Original Pieces, and Selections from Performances of Merit, Foreign and Domestic. A Work Calculated to Disseminate Useful Knowledge Among All Ranks of People at a Small Expence. By James Anderson.",Edinburgh,,United Kingdom,55.9484,-3.1931,1792,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=145479,Sep-22,English,Journal,,Essays,Literature,,
The Edinburgh Gazette,Edinburgh,,United Kingdom,55.9484,-3.1931,1703,1711,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=147411,Sep-22,English,Newspaper,Scotland,,Politics,,
"The Scots Spy, Or Critical Observer",Edinburgh,,United Kingdom,55.9484,-3.1931,1776,,,Adam Matthew,Section I,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=176027,Sep-22,English,Journal,,Essays,Society,,
The Tatler. By Donald MacStaff of the North,Edinburgh,,United Kingdom,55.9484,-3.1931,1711,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=162407,Sep-22,English,Journal,,Essays,Literature,,
The Trifler,Edinburgh,,United Kingdom,55.9484,-3.1931,1795,1796,,Adam Matthew,Section I,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=180610,Sep-22,English,Journal,,Essays,Women,,
"Clare Journal,",Ennis,,Ireland,52.8435,-8.9837,1795,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=257243,Sep-22,English,Newspaper,Ireland,,Politics,,
Nova Scotia Gazette; and the Weekly Chronicle,"Halifax, Nova Scotia",,Canada,44.6484,-63.575,1776,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=214135,Sep-22,English,Newspaper,,Politics,Trade,,
The York Chronicle; And Weekly Advertiser,Hull,,United Kingdom,53.76775,-0.335827,1772,1773,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=164644,Sep-22,English,Newspaper,,Politics,Trade,,
"Ipswich Journal; or, the Weekly Mercury",Ipswich,,United Kingdom,52.0579,1.1526,1730,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=201356,Sep-22,English,Newspaper,,Politics,Trade,,
Dublin Evening Post,,,Ireland,53.35014,-6.266155,1797,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=258524,Sep-22,English,Newspaper,Ireland,,France,,
"Hibernian Journal: or, Chronicle of Liberty,",,,Ireland,53.35014,-6.266155,1798,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=260701,Sep-22,English,Newspaper,,Politics,Trade,,
The Dublin Evening Post,,,Ireland,53.35014,-6.266155,1799,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=258530,Sep-22,English,Newspaper,Ireland,,Society,,
"The Hibernian Journal: or, Chronicle of Liberty,",,,Ireland,53.35014,-6.266155,1799,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=260707,Sep-22,English,Newspaper,,Politics,Trade,,
Daily Advertiser,Kingston,, Jamaica,17.997,-76.793,1790,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=210427,Sep-22,English,Newspaper,,Daily,Politics,,
"Jamaica Mercury and Kingston Weekly Advertiser,",Kingston,, Jamaica,17.997,-76.793,1779,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=201361,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Jamaica Mercury and Kingston Weekly Advertiser,",Kingston,, Jamaica,17.997,-76.793,1780,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=201652,Sep-22,English,Newspaper,Caribbean,,Politics,,
Kingston Journal,Kingston,, Jamaica,17.997,-76.793,1789,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=212652,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1780,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=202298,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1781,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=205218,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1793,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=204494,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1794,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=204865,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1809,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=202655,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1811,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=205737,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Royal Gazette,",Kingston,, Jamaica,17.997,-76.793,1812,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=206137,Sep-22,English,Newspaper,Caribbean,,Politics,,
"Supplement to The Lancaster Gazette, and General Advertiser for Lancashire, Westmoreland, &c.",Lancaster,,United Kingdom,54.0484,-2.799,1812,,,Adam Matthew,Section IV,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=300358,Sep-22,English,Newspaper,,Politics,,,
The Leeds Mercury,Leeds,,United Kingdom,53.7974,-1.5438,1784,,,Adam Matthew,Section II,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=152171,Sep-22,English,Newspaper,,Letters,Advertisements,,
"Ferrar's Limerick Chronicle,",Limerick,,Ireland,52.668018,-8.630498,1769,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=259975,Sep-22,English,Journal,Ireland,,Politics,,
"Limerick Journal,",Limerick,,Ireland,52.668018,-8.630498,1744,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=262593,Sep-22,English,Newspaper,,Politics,Trade,,
Billinge's Liverpool Advertiser and Marine Intelligencer,Liverpool,,United Kingdom,53.4055,-2.9805,1809,,,Adam Matthew,Section III,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=243164,Sep-22,English,Newspaper,,Trade,Advertisements,,
"A Collection of the Dresses of Different Nations, Antient and Modern. Particularly Old English Dresses...",London,,United Kingdom,51.5073,-0.1276,1757,,,Adam Matthew,Section V,a subscription service (BC institutional login necessary),http://www.18thcjournals.amdigital.co.uk/contents/document_detail.aspx?documentid=330585,Sep-22,English,Journal,,Women,Illustrations,,
